organism,subset,anesthetic,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,137,0.0,17.408854166666668,5.413055555555555
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,219,0.0,18.747395833333332,5.776527777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,219,0.0,11.658854166666666,3.412361111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,331,0.0,11.138020833333334,3.301527777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,443,0.0,11.231770833333334,3.312777777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,42,0.041666666666666664,6.5390625,1.8527777777777779
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,331,0.0,17.888020833333332,5.5072222222222225
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,443,0.0,18.6796875,5.721805555555555
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,42,0.0,11.091145833333334,3.2608333333333333
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,137,0.0,10.411458333333334,3.0927777777777776
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,42,0.1875,4.6796875,1.2758333333333334
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,137,0.3333333333333333,4.067708333333333,1.1609722222222223
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,219,0.16666666666666666,4.815104166666667,1.3383333333333334
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,331,0.10416666666666667,4.838541666666667,1.3179166666666666
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,443,0.375,3.9166666666666665,1.146111111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,42,0.5833333333333334,2.5859375,0.7233333333333334
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,137,0.6458333333333334,2.3723958333333335,0.6976388888888889
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,219,0.5625,2.765625,0.77875
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,331,0.6458333333333334,2.6692708333333335,0.7490277777777777
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,443,0.7708333333333334,2.0234375,0.6463888888888889
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,42,0.9583333333333334,1.3411458333333333,0.4220833333333333
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,137,0.9583333333333334,1.2552083333333333,0.4083333333333333
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,443,0.0,22.1484375,6.898194444444444
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,42,0.0,18.1484375,5.5725
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,137,0.0,17.1640625,5.3318055555555555
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,219,0.0,18.5,5.708194444444445
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,219,0.8333333333333334,1.4609375,0.44972222222222225
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,331,0.8958333333333334,1.5104166666666667,0.4488888888888889
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,443,0.9791666666666666,0.9401041666666666,0.37916666666666665
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,42,0.9791666666666666,0.6744791666666666,0.27375
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,219,0.8333333333333334,1.4348958333333333,0.44472222222222224
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,331,0.8958333333333334,1.5208333333333333,0.44708333333333333
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,443,0.9791666666666666,0.9322916666666666,0.37527777777777777
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,42,0.9791666666666666,0.6692708333333334,0.27152777777777776
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,0.9791666666666666,0.7552083333333334,0.2654166666666667
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,0.9791666666666666,0.8671875,0.29333333333333333
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,1.0,0.9244791666666666,0.29944444444444446
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.4296875,0.24583333333333332
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,331,0.6458333333333334,2.6614583333333335,0.7426388888888888
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,443,0.7708333333333334,1.9869791666666667,0.6352777777777778
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,42,0.9583333333333334,1.3333333333333333,0.4195833333333333
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,137,0.9583333333333334,1.2317708333333333,0.4027777777777778
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,42,0.0,21.768229166666668,6.7425
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,137,0.0,20.713541666666668,6.539583333333334
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,219,0.0,21.908854166666668,6.843472222222222
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,331,0.0,21.6015625,6.726111111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,0.9791666666666666,0.7708333333333334,0.2679166666666667
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,0.9791666666666666,0.8802083333333334,0.29597222222222225
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,1.0,0.9244791666666666,0.3005555555555556
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.4322916666666667,0.2461111111111111
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,331,0.0,17.861979166666668,5.494027777777778
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,443,0.0,18.484375,5.666388888888889
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,42,0.0,10.888020833333334,3.20375
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,137,0.0,10.265625,3.051111111111111
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,219,0.0,11.4921875,3.3627777777777776
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,331,0.0,10.947916666666666,3.235
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,443,0.0,11.171875,3.294027777777778
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,42,0.041666666666666664,6.5078125,1.8358333333333334
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,42,0.1875,4.638020833333333,1.2597222222222222
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,137,0.3333333333333333,4.044270833333333,1.1516666666666666
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,219,0.22916666666666666,4.703125,1.3079166666666666
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,331,0.10416666666666667,4.796875,1.3016666666666667
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,137,0.0625,6.2109375,1.7575
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,219,0.0625,6.6328125,1.87875
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,331,0.041666666666666664,6.567708333333333,1.8481944444444445
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,443,0.08333333333333333,5.966145833333333,1.7255555555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,42,0.0,21.424479166666668,6.640694444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,137,0.0,20.5078125,6.465277777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,219,0.0,21.986979166666668,6.8502777777777775
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,331,0.0,21.338541666666668,6.634722222222222
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,443,0.375,3.859375,1.1216666666666666
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,42,0.6041666666666666,2.546875,0.7101388888888889
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,137,0.6458333333333334,2.2682291666666665,0.6723611111111111
worm,k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,219,0.625,2.6588541666666665,0.7544444444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,331,0.0,17.3984375,5.354305555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,443,0.0,17.869791666666668,5.466666666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,42,0.0,10.080729166666666,2.9355555555555557
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,137,0.0,9.221354166666666,2.73
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,137,0.125,5.15625,1.4554166666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,219,0.10416666666666667,5.619791666666667,1.5895833333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,331,0.08333333333333333,5.609375,1.5545833333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,443,0.14583333333333334,4.903645833333333,1.4140277777777779
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,219,0.0,10.098958333333334,2.970138888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,331,0.020833333333333332,10.059895833333334,2.9518055555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,100.0,443,0.020833333333333332,9.822916666666666,2.8870833333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,200.0,42,0.10416666666666667,5.442708333333333,1.5293055555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,10.0,443,0.0,22.223958333333332,6.911527777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,42,0.0,17.71875,5.420833333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,137,0.0,16.736979166666668,5.1809722222222225
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,30.0,219,0.0,18.309895833333332,5.637777777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,331,0.75,2.1276041666666665,0.5851388888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,443,0.8958333333333334,1.3046875,0.4636111111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,42,0.9791666666666666,0.921875,0.31027777777777776
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,137,1.0,0.890625,0.2947222222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,443,0.5625,3.1432291666666665,0.9183333333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,42,0.8333333333333334,1.8098958333333333,0.5206944444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,137,0.9166666666666666,1.7265625,0.5180555555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,219,0.75,1.875,0.5530555555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,42,0.3541666666666667,3.7552083333333335,1.0272222222222223
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,137,0.5,3.2916666666666665,0.9429166666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,219,0.2708333333333333,4.041666666666667,1.1180555555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,331,0.3333333333333333,3.7916666666666665,1.0356944444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,219,0.9791666666666666,1.0286458333333333,0.32708333333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,331,0.9791666666666666,1.0755208333333333,0.32916666666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,443,1.0,0.625,0.2786111111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,42,1.0,0.46875,0.1934722222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,1.0,0.4791666666666667,0.19180555555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,1.0,0.5234375,0.19722222222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,1.0,0.5390625,0.20402777777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.2630208333333333,0.1736111111111111
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,1.8922872340425532,2.056444783197832
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,1.7250506585612968,1.840672990063234
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,1.6945288753799392,1.826784101174345
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,1.6897796352583587,1.8039041327913279
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,137,0.0,1.198644883485309,1.2404866757000903
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,219,0.0,1.1996580547112463,1.2330623306233062
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,331,0.0,1.206306990881459,1.2369721093044264
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,443,0.0,1.202001013171226,1.229858288166215
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,42,0.041666666666666664,1.1163247213779128,1.135035569105691
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,137,0.0625,1.1083459979736576,1.139721657633243
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,219,0.020833333333333332,1.1067629179331306,1.130758807588076
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,331,0.0,1.1073328267477203,1.1355860433604337
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,1.3856382978723403,1.4448537714543812
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,1.3989361702127658,1.4571194670280037
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,1.388804457953394,1.4389961607949413
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,42,0.0,1.2148556231003038,1.2402043812104788
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,1.7204280648429584,1.838160569105691
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,1.6861702127659572,1.8104110207768744
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,1.4073581560283686,1.4590672990063234
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,1.387031408308004,1.4550022583559168
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,1.939463019250253,2.105027664859982
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,1.9034321175278623,2.0863821138211383
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,1.8829787234042552,2.0383214769647697
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,1.931800911854103,2.100440379403794
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,219,1.0,0.8868414387031409,0.8971883468834688
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,331,1.0,0.8926671732522796,0.8996019647696477
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,443,0.9791666666666666,0.8970364741641337,0.8979787714543812
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,42,1.0,0.804901215805471,0.809056007226739
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,331,0.5208333333333334,0.9931610942249239,1.011404697380307
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,443,0.5208333333333334,0.9960106382978724,1.0060269873532068
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,42,0.9791666666666666,0.8880445795339412,0.8977105916892503
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,137,0.9583333333333334,0.8898176291793312,0.9039916440831075
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,443,0.041666666666666664,1.111258865248227,1.128246386630533
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,42,0.4791666666666667,0.9960106382978724,1.0086805555555556
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,137,0.5833333333333334,0.9915780141843972,1.0135924796747968
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,219,0.6458333333333334,0.9924645390070923,1.0072973125564588
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,331,0.0,1.7327760891590678,1.8487748419150858
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,443,0.0,1.696808510638298,1.819557362240289
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,42,0.0,1.4269250253292807,1.4816226287262872
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,137,0.0,1.4068515704154005,1.4776705058717254
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.8036347517730497,0.8144196025293586
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,219,1.0,0.8011651469098279,0.8103404471544715
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,0.8099037487335359,0.8113143631436315
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.8097771023302939,0.8115825429087624
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,42,0.0,1.9302811550151973,2.0904048102981028
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,137,0.0,1.9173632218844983,2.0995793812104786
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,219,0.0,1.8903242147922998,2.0467620822041552
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,331,0.0,1.9331306990881458,2.10278342366757
